,count,hate_speech,offensive_language,neither,class,tweet
16358,3,0,3,0,1, @KevinGee: &#8220;@ButteryAssRobb: &#8220;@KevinGee: okay now Im going to Krpy Kreme for real&#8221;fat bch&#8221;@TropicalBlanket th nigga trying &#8230;
16359,3,0,3,0,1, @KevinGee: &#8220;@TropicalBlanket: @KevinGee finhed  essay and  quiz bch&#8221;good job bud proud of you
16360,3,0,3,0,1, @Kevin_McAdams: @WhaleLookyHere tbh didnt even mean to mock him but #stoofuckingeasy
16361,3,0,3,0,1, @Kevin_McAdams: Stop being ltle bch and #fuckherrightinpussy
16362,3,0,0,3,2, @Kevineffinskaff: My idea of diet  eating regular Oreos instead of double stuft and takin off half  cookie (still dip  in 2% 
16363,3,0,3,0,1," @KeyMikeSkully:  first day of school
Lost student: say bro you know whe
Me: cho bch ass up http://tco/oE0vJuOPwD"
16364,3,0,3,0,1, @KeyanaLatricee_: @SkinnyBee__ bches love us lol
16365,3,0,3,0,1, @KeyanaLatricee_: Idk why your favoring sh hoe Bye &#128536;&#128075;
16366,3,0,3,0,1, @KeyshBeChillin Have you bches done your Kegals today
16367,3,0,3,0,1, @KeyshBeChillin So yams are ass or pussy
16368,3,0,3,0,1, @KeyshawnSwag: Where my bches from  ty bty tty commte
16369,3,0,2,1,1, @KfromG: Lol robbing aint  word @iSell_Pussy4EBT: Damn you was robbing bches @pebbles2day
16370,3,0,3,0,1, @KiCKS0L0GY: Some bches be forgetting
16371,3,0,0,3,2, @KianteDevuan_: Beautiful smiles and colored eyes&#128525;
16372,3,0,0,3,2, @Kiaranicole_x: @_JoAries @Kash_WingateLFC @chanchan_ox babes we buy brazilian and Peruvian not Bengali
16373,3,1,2,0,1, @KiariStone: Niggas can do slope intercept form equations but cant make scrambled fuckin eggs thats lil backwards
16374,3,0,0,3,2, @Kick_Man: Giants- Piful  Jets-Piful  Mets- Piful  Yankees-Piful  Nets- Piful  Knicks-Piful  Ny spos- Piful
16375,3,0,0,3,2, @Kicks_AndTs23: Lew so trash lmao
16376,3,0,3,0,1, @Kid_Flexin: @WeDont_SmokeREG lol thats grwn man shnd bches loven  &#128514;&#128527;
16377,3,2,1,0,0, @Kidd_BravO615: Nigga wanna bch about pay yall know my address knock at my door
16378,3,2,1,0,0, @KidnapYoGranny: if dont want your hea broken dont check for nigga who enteains hoes
16379,3,0,3,0,1, @KiiingJaay_: Im about my commas bch period
16380,3,0,3,0,1, @KiingVon: se bches so fucking stupid smh http://tco/ClvrfbOQBL
16381,3,0,3,0,1, @KillAllSimps: Ariana Grande built like 13 year old Chinese boy bch shaped like an iPhone 3GS but niggas go crazy over her She no&#8230;
16382,6,0,6,0,1, @KillAllSimps: Bches love posting Goals pics showing Range Rover Mansion and money everywhere bch you unemployed
16383,6,0,6,0,1, @KillAllSimps: Bches see picture of couple walking on  stairs toger and caption  Goals &#128525;&#128588; bch all doing  going&#8230;
16384,6,1,5,0,1, @KillAllSimps: had such classic style of tweeting trolls dyke tweets lts etc crazy how many niggas tweet JUST LIKE ME now&#8230;
16385,3,1,2,0,1, @KillAllSimps: remember was having phone sex wh whe bch and she said her pussy tasted like salt and vinegar chips aint tal&#8230;
16386,3,0,3,0,1, @KillAllSimps: If th nigga Kanye took Kim to Wendys th means yall regular hoes dont deserve $200 dates http://tco/QZ3hgE&#8230;
16387,3,2,1,0,0, @KillAllSimps: Miley Cyrus pussy probably taste like wet dog she has negative ass and  bch looks like Justin Bieber she so ove&#8230;
16388,3,0,3,0,1, @KillAllSimps: My girl told me she was on her period immediately power bombed her hoe ass
16389,3,0,3,0,1, @KillAllSimps: Thats logic for hoe  @_flowaaabomb: If you single nobody can tell you what to do right Right
16390,3,0,3,0,1, @KillPiffy: You unhappy Scrappy got Pataki at me Bches say Im tacky daddy Range look like Laffy Taffy
16391,3,0,3,0,1, @Killa_Rilluh: Instagram always be acting like bch bruh
16392,3,0,3,0,1, @Killah_Kae: Will your bches do th for you  http://tco/gmjkOLmcyQ
16394,3,0,3,0,1, @Kimburrleeeanne: Loyalty  not dead Gtfo Dont marginalize me bch
16395,3,0,3,0,1, @KinGxStoney: Yeah we cant wrestle might have to rock bottom you foreal @VeronicaGK: Im big bch and proud lol let me live
16396,3,1,2,0,1, @KingCedd_: H  bch nd forget  bch but left my kids on her fuckin face
16397,3,0,3,0,1, @KingCuh: @16stanleys @TEE_JONEZ damn cuh alu mohe my nigga just make sure you alu polosi ho nifo &#128561;
16398,3,0,0,3,2, @KingCuh: ouuua siana alu polosi ho nifo NAMU TAE
16399,3,0,2,1,1, @KingCuJayy: Ugly hoes love to fight lmao  aint got none to lose &#128553;&#128514;
16400,3,0,3,0,1, @KingDingDong22: &#8220;@WestSideFlee: Give us our cred bch We went out re &amp; took that http://tco/jz4lYhSrHC&#8221; @BMarshall took tha&#8230;
16401,3,0,1,2,2, @KingDrayn: @rosebeforehoes2 dont forget we gotta take out trash and need milkand spermicidal lube
16402,3,0,3,0,1, @KingElJay: Scorpio aka hoe season right around  corner
16403,3,0,2,1,1, @KingHorseDick: That bch had to pull my hair to win  @Mryungone Lol so what do you tweet if you lose
16404,3,1,2,0,1, @KingHorseDick: Be right when wanna fuck bad hoe too or hoe didnt really wanna fuck
16405,3,0,3,0,1, @KingHorseDick: If eat  pussy and  taste like mold stop So cant tell ppl ate if aint finh
16406,3,0,3,0,1, @KingHorseDick: If he tell that got some good pussy but he never try to again what that mean
16407,3,0,3,0,1, @KingHorseDick: Jody was really pussy tho He let some lil niggas jump him and take bike Old head sonned him in front of mama&#8230;
16408,3,0,3,0,1, @KingHorseDick: Lol  @youngtravo Nigga like damn why would th bch do th   helped your family move and  dryer almost fell&#8230;
16409,3,0,3,0,1, @KingHorseDick: Long dtance sex will definely have thinking like bch lil too much
16410,3,0,3,0,1, @KingHorseDick: Nowadays if have threesome wh se new generation bches that one hoe gonna go tell everybody she fucked both &#8230;
16411,3,0,0,3,2, @KingKwama: Female IG Models in person be so trash &#128546;
16412,3,1,2,0,1, @KingL: Nigga fuck you bch ass nigga Dat aint sneak dsn bch made sh staer  @CeefourDaAt: @KingL sneak&#8230;
16413,3,0,3,0,1, @KingLekan90210: All  hoes know each or &#128514;&#128553;
16414,6,0,6,0,1, @KingLekan90210: forgive all hoes/girls
16415,3,1,2,0,1," @KingMiller_:  top comeback for when you call nigga ugly 

1 still pull more hoes than you"
16416,3,0,3,0,1, @KingRyin: RIP Robin Williams Im gonna fuck  baddest bch tonight for you bruh
16417,6,0,6,0,1, @KingShelton_: Hell nah bch http://tco/owR6BjoZz4
16418,3,0,3,0,1, @KingTeej_: Thats when you say th bch aint got no job #ml
16419,3,0,3,0,1," @KingUlyssesIV: se bches aint sh &amp; pussy  my greatest vice
love smokin weed hate advice"
16420,3,0,0,3,2, @King_Gerry_R: Remember all  trash on  floor of your car We upgraded  &amp; put Wales  Gifted so  feels like your old car htt&#8230;
16421,3,1,2,0,1, @King_Lonnie_19: @TaeCocky: Rihanna  talented hoe http://tco/uL4ePHA2qy
16422,3,0,3,0,1, @King_Shawn_6: &#8220;@whe_thunduh: Dez  caked up wh some bch or something cause hes not playing like Dez Bryant&#8221;&#128514;&#128514;&#128514;&#128557;&#128557; God damm Patr&#8230;
16423,3,1,2,0,1, @King____J: One nigga from  past told me one thing Id never forget one mans trash  anor mans treasure
16424,3,0,3,0,1, @Kings_Groove: &#8220;@Shane_A1: @Kings_Groove &#128514;&#128514;&#128514; nicca said imma slap ya daddy out den put em da Yo &#128128; he still that nigga when he aint&#8230;
16425,3,0,3,0,1," @KinkyGoose: Eat mangos get bches

To be honest dont do eir of se&#128514;"
16426,3,0,3,0,1, @Kinloch_Bang: Yall hoes and yall plastic ass bodies maaaaan smh
16427,3,0,3,0,1, @KiraLaJasmine: Shout out to my mama cause she aint rae no hoe
16428,3,0,3,0,1, @KsMySmilee: lmfaooo like  th bch alanah serious 
16429,3,2,1,0,0, @KsMy_klASSy: Exactly same sh said&gt;&gt;&gt; @Im_Yung_Jay: So nobody think Mimi was outta line for inving Stevie to  gay nicca&#8230;
16430,3,0,3,0,1, @Ks_MyBeautyy: Id rar argue &amp; make up &#128536; fight &#128074;&#128165;&#128162; &amp; break up  &#127939;&#128131;&#9996;&#65039;cause &#128166; thirsty bches &#128111; love to see happy &#128522;&#127969; homes FUC&#8230;
16431,3,0,3,0,1, @Ktykins_x: Tacos over hoes
16432,3,1,2,0,1, @KlTTYGIRL: im shty but prome im better than that bch
16433,3,0,3,0,1, @KlTTYKlLLA: &#8220;@IsThatJamesBond: @BluntsNextDoor: Good pussy have Nigga like http://tco/Uy6r3zXXNM funniest thing Ive ever seen on &#8230;
16434,6,0,6,0,1, @Knae__: Im &#128170; lil bch
16435,3,0,0,3,2, @KnickRumors: Mets superstar pcher @MattHarvey33  at  Yankees game wearing Knicks hat #KnicksTape http://tco/g5fqGTE2s0
16436,3,1,2,0,1, @Kontra402: Lmao damn th bch so trash  @JazmineJanay_: Lmao http://tco/pfSnLm07IL
16437,3,0,2,1,1, @KoolAssK: Niggas be trippin about shoes in clubs tf wear hoes for nigga all my shoes club shoes 
16438,6,0,6,0,1, @KoolAssK: want nigga to just spend all hard earned money on hoe go strip that solves that problem lol
16439,3,2,0,1,0, @KoolQueef: color my entire arm black wh sharpie and ft my wifes asshole just so she knows what nigger dick feels like
16440,3,1,2,0,1, @KoolQueef: gave up calling my wife nigger during sex for lent
16441,3,0,3,0,1, @KreoleKilla: Fighting over hoe  one of  lamest things you can do
16442,3,2,1,0,0, @Kriegsson: On Nigger Day we honor nigger tradions by not working
16443,3,0,3,0,1, @KrAnnIn: &#8220;So wake  bch upl&#8221; - Jack Bauer #24LAD
16444,3,0,3,0,1, @KrDaRebel: &#8220;@Aye_Benny: Searching for se hoes got &#128533; http://tco/DsdfEjI65U&#8221; you aint  only one Bruh http://tco/c7R3WRcPK0
16445,3,0,3,0,1, @Krlms: B/her ass fat Maybe her pussy wack &amp;  drove her man to crack  @FightCIubs Khloe Kardashian  winning at life http&#8230;
16446,6,0,6,0,1, @Krlms: Grow up bch
16447,7,0,0,7,2, @Krlms: Hot 97 trash
16448,3,0,1,2,2, @Krlms: Today something  dope Tomorrow that same thing  trash Next month   irrelevant Next year classic
16449,3,0,3,0,1, @KrysHazeyy: swear bches fall over niggas who dont believe in combing ir hair
16450,3,0,1,2,2, @Kstar__: Told you  @Astronaut_Tone: Aprize  more than trash
16451,3,0,3,0,1, @Kstar__: Ya beats trash nigga  @ChiefKeef: #SosaOnBeat fuck who dont like
16452,3,0,3,0,1," @KushDahGodd: Five things Ill never give bch&#9757;&#65039;

1:My Hea
2:My Weed
3:My Money
4:My Twter
5:My Netflix password
&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;"
16453,3,0,2,1,1, @Kush_Dace: S/to side hos that know  side hos we need more of ya
16454,3,0,3,0,1, @KvTrK24: Ross pulling hoes @DreWill52 @Awight54 @Da_KodaBear http://tco/YefRlbvDvb
16455,3,0,3,0,1, @KvngMelly_: When yall got  same baby mama and realize that bch   real enemy http://tco/vd3ghG6t
16456,3,0,3,0,1, @KxRxSxB: All want for my birffday  big booty hoe She gotta big booty so call her big booty #LyricsYouLikeToScream
16457,3,0,0,3,2, @KxRxSxB: Sometimes turn my phone on loud to tweet just to hear  bird chirp #TrueStory #TeamiPhone
16458,3,0,3,0,1, @KxRxSxB: Superman Man of steel - emotions of bch #truestory
16459,3,2,1,0,0, @KxRxSxB: We all know that one person that could say anything and you just look at thinking youre retarded stfu #stupidBches
16460,3,0,3,0,1, @KxngFrxsh: If ya friends always trynna get you to break-up ya nigga or do THOT sh mm bches really aint ya friends
16461,3,0,1,2,2, @KySposRadio: For years two fan bases (UNC and Indiana) have said do things  right way while UK and ors are rogues My ho&#8230;
16462,3,0,3,0,1, @KylaMock2: bch think she know everything ha
16463,3,0,2,1,1, @KyleKallgren: You cant please everyone And you shouldnt Nothing good comes from having people who say faggot as an insult on your&#8230;
16464,3,0,0,3,2, @KyleKallgren: You know how in superhero stories  best insult for superheroes dumb mooks can come up wh  do-gooder #wheknight
16465,3,0,3,0,1, @KyleLewsader: @TreVaughnLG retweets  most random sh just cause bad bch tweeted  &#128514;
16466,3,0,0,3,2, @Kyle_Lippe: If you buy tickets for Transformers 3D just lock you in an aluminum trash can and toss you from an overpass into rus&#8230;
16467,3,0,3,0,1, @L1LDebbie: Amber rose  everything at  vmas Killen every bch
16468,3,0,3,0,1, @L1LDebbie: And Im that bch who doesnt forget
16469,3,0,3,0,1, @L1LDebbie: Im your bch down for whatever
16470,3,0,3,0,1, @L1LDebbie: So rude to talk about fat bches but cool to talk about skinny bches Cus know alot of thick hoes on  ver&#8230;
16471,3,0,3,0,1, @L1LDebbie: You keep your bch &amp; ill stay on my grind
16472,3,0,0,3,2, @L3tsVibe: Keys open doors when keys  albino
16473,3,3,0,0,0, @LANURSE1: Here  a #MichaelBrown suppoer She says whes are just evil albino black babies Seriously #tcot @KLSouth http://tco/P&#8230;
16474,3,0,3,0,1, @LA_Everyday: @MJCANDANCE @PacDaGoat @Devoted2Mariah @BettAThanLERUNS @MzNurseBee14 @pyroballyPOOPS WTF Th BITCH sounds retarded
16475,3,0,3,0,1, @LEGIQN: Wre 16 bars about your side hoes and money so she knows real
16476,3,0,3,0,1, @LEX_geddd: Just got 11 in flappy bird holy sh
16477,3,0,3,0,1, @LHT_519: lmao that bch saw  camera &amp; looked up at  big screen realized&#128128;&#128128; https://tco/OoJQAbWFwJ
16478,3,0,3,0,1, @LHT_519: when ya side hoe playing too much &amp; all you want  head /// https://tco/7eALhuTA02
16479,3,0,3,0,1, @LILBTHEBASEDGOD: only eat gluton free pussy - Lil
16480,3,1,2,0,1, @LILBTHEBASEDGOD: That nerdy fat bch yes sir she fucked   BasedGod - Lil
16481,3,0,3,0,1, @LILBTHEBASEDGOD: ultimate bch mixtape  done words from Lil - Lil
16482,6,1,5,0,1, @LIVYLOHAN: &#8220;@1waynostra: Dats dont argue Dese bches lol&#8221; keep  brief trappa lls
16483,3,0,3,0,1, @LI_ALP: Still Texans nation hoe
16484,6,0,0,6,2, @LJSpagnoli: Is and Jihadi Terros Post 90 Tweets Every Minute to Spread Propaganda http://tco/eRJMveF996
16485,3,0,3,0,1, @LL_Jono: @Krhymez_24 Go home bch
16486,3,0,3,0,1, @LMAOAtBASICS: Bches twerk to anything  rock  countryse bches twerk to gospel to take me to  king &#128553;&#128553;
16487,3,0,1,2,2, @LOHANTHONY: id never send my kids to private school because would never experience ghetto public school fights
16488,3,0,0,3,2, @LOHANTHONY: im so hungry if someone would send me flying parachute wh brownies attached to  like do in  hunger games tha&#8230;
16489,3,1,2,0,1, @LOHANTHONY: lana uses  term bad bch in UV track ive never been more proud
16490,3,0,3,0,1, @LOUD_besos: @Thotcho bch Ill end your fucking life You fuckboy
16491,3,0,3,0,1, @LOUD_besos: Pepsi cola  @JactionJ: Ladies what does your pussy taste like
16492,3,0,0,3,2, @LC1: Magnus  team leader was paicularly rude and unhelpful As opposed to Charlie who just blatantly lied Awful service @s&#8230;
16493,3,0,3,0,1, @LUNAraps: smh got Ebola now &#8220;@BryanRoxAll: stick my foot out to feel some freshness and th bch ass mosquo has  nerve to &#8230;
16494,3,0,0,3,2, @LVL_KY_Events: Nov 222012: Thanksgiving Dinner: 2:00pm: Proof on Main day being preoccupied wh giant bird in your http:// 
16495,3,0,2,1,1, @LaBugg09: love everybody ion hate se bches
16496,6,0,5,1,1, @LaLeaa_: #wcw both  babes @undrgrundghosts &amp; @0beyyourmaster  &#128571;&#128571; love thse sexy bches #bestfriend #babe&#8230; http://tco/MyBspKdzV2
16497,3,1,2,0,1, @LaVidaJeannette: hate when bch says she dont care if her nigga broke and he got nothing going for himself acting like fake Ri&#8230;
16498,3,0,3,0,1, @LaVintageTribe: Getting all se checks like Nike Im icy and yo bch like me- dice soho &#127922;
16499,3,0,3,0,1, @LadiesLuv_Audi: Eating pussy  goodeating everybody pussy aint healthy
16500,3,0,1,2,2, @LadyMercia: Mor of Manchester terror twins who went to Syria to become Jihadi brides snatched by ISIS  http://tco/trhNMdVnCM&#8230;
16501,3,2,1,0,0, @Lady_BlahBlah: furrybah *in my PayPay voice*  @80sbaby4life:  hoes are for EVERYBODY my nigga
16502,3,0,3,0,1, @Lady_Trucker: To Fez: Your nipples couldnt be covered by two trash can lids @RonnieBquotes
16503,3,0,3,0,1, @LakeShOwQueen: Kevin Love out here bein hoe Just let  world know gonna be Laker 2015 season dawg
16504,3,0,1,2,2, @LakersTV: VIDEO: @kobebryant on talking trash while facing @NickSwagyPYoung during today&#8217;scrimmage &#8211; http://tco/3njZFytc1R http://t&#8230;
16505,3,1,2,0,1, @LalaCoutureeXO: if your gf/bf dont like or talk to that bch/nigga YOU dont talk to that bch/nigga
16506,3,0,3,0,1, @LamborghiniBow: Fuck hoe respect woman love lady&#128175;
16507,3,0,3,0,1, @LameAssNerd: Braxton Cui hoe ass nigga And wen see him Ima smack him like da lil bch he  #300
16508,3,0,3,0,1, @Lamont21225_: &#128514;&#128514;&#128514; th bch playing volleyball in Timberlands &#128553;&#128514;Edmondson Kids &#128517;&#128514; http://tco/M4jtNGEJTH
16509,3,0,3,0,1, @Landontours: Nice baby bump bch
16510,3,0,3,0,1, @LaneBelgarde: @gill_seth yeah right queer  only piece of ass youve ever got  when  finger broke thru  toilet paper&#128514;
16511,3,1,2,0,1, @LaquhaBae: Ract whe cops arresting blacks again Cant wa till black cops arrest whies hear bch #Fastfoodstrike
16512,3,0,3,0,1, @LariDodi: Seven grams in  blunt almost drowned in her pussy so swam to her butt  @TryHardSilva: Quote th wh weezy verse
16513,6,0,6,0,1, @LariDodi: Ur lil bch if you dont have your read receipt on&#128064; #Shady&#128511;
16514,4,0,4,0,1, @Larsa_x33: you be smokin my dick bch
16515,6,0,6,0,1," @Late___: dive in tha pussy like
&#128514;&#128514;&#128514;&#128513;&#128074;&#128175; http://tco/c4jnQWp9dW"
16516,3,1,0,2,2, @Latrobemark: @wheeler_kashhh your early bird
16517,3,0,0,3,2, @LauraBehnke: #Yankees fans having flashbacks  @WCCORosen: @LauraBehnke You remember THIS Phil Hughes Its already 4 to 0 still no &#8230;
16518,3,0,0,3,2, @LauraRosenCohen: #AskDrMann Is having no amici briefs filed on your behalf kind of like Charlie Brown never ever getting ANY Valentin&#8230;
16519,3,0,3,0,1, @LaurenJauregui: karmas bch and so are you And genuinely mean that #canttrustanyone #hatefakepeople
16520,3,0,3,0,1," @Lauren_Fawx: &#8220;@ItsNotAdam: @ItsNotAdam Adam  sexy bch&#8221;

Conceded ass 

(Jk ilusm)"
16521,3,0,3,0,1, @LavarWalker: Old bches love having garden
16522,3,0,2,1,1," @Lawless_1: @3RedsPosives 
1) We are not  Cubs
2) We are not  Pirates
3) We damn sure aint no***ing Cardinals

Who cares abo&#8230;"
16523,3,0,3,0,1, @Laynesmhh: When youre local in pc you cant love anybody because everybody turns into hoes on springbreak
16524,9,2,7,0,1, @LeBronVuton: Bain wasnt no hoe ass nigga at all
16525,3,0,3,0,1, @LeBronVuton: Cant none of hoes swim&#128514;&#128514;&#128514; &#8220;@Jaykelz: @LeBronVuton @1stName_Bravo renamed that bch  yacht club&#8221;
